CustomerID,TransactionDate,Amount
C0102,2025-05-29,405.98
C0102,2025-06-22,108.19
C0102,2026-04-18,144.1
C0102,2025-10-10,407.46
C0102,2025-07-23,191.17
C0102,2025-09-10,125.48
C0102,2025-05-11,187.21
C0102,2025-12-29,307.19
C0102,2026-01-11,32.37
C0102,2025-08-29,426.38
C0102,2026-04-11,90.91
C0103,2026-01-21,444.41
C0103,2026-01-20,128.11
C0103,2025-09-05,285.12
C0103,2025-12-30,496.53
C0103,2025-07-16,135.14
C0103,2025-12-29,362.8
C0103,2025-10-24,483.05
C0103,2025-10-21,409.1
C0103,2026-02-28,202.64
C0103,2025-11-27,276.78
C0103,2025-07-04,309.59
C0103,2025-11-27,401.79
C0104,2026-02-02,483.46
C0104,2025-11-22,93.67
C0104,2025-12-30,83.29
C0104,2026-03-14,421.56
C0104,2025-10-12,15.31
C0104,2025-05-31,409.62
C0105,2025-10-28,114.33
C0105,2025-12-26,306.74
C0105,2025-12-24,20.75
C0105,2025-09-20,352.46
C0105,2026-02-07,35.56
C0105,2025-08-23,273.61
C0105,2025-10-13,35.25
C0106,2025-06-29,61.74
C0106,2026-04-23,408.34
C0106,2026-03-31,322.34
C0106,2025-10-24,441.19
C0106,2025-07-17,469.27
C0106,2026-02-12,369.03
C0106,2026-01-10,103.08
C0106,2026-02-06,345.77
C0106,2025-09-02,475.92
C0106,2025-12-18,194.75
C0106,2026-03-26,391.1
C0106,2026-04-17,104.65
C0106,2026-01-07,200.7
C0107,2025-09-18,97.93
C0107,2025-12-21,484.15
C0107,2025-12-29,124.24
C0107,2026-04-22,254.16
C0107,2025-09-05,31.56
C0107,2025-06-15,224.25
C0107,2026-01-26,373.88
C0107,2026-01-14,162.91
C0107,2025-08-24,360.86
C0107,2025-09-17,122.3
C0107,2025-12-13,403.45
C0107,2025-06-18,394.43
C0107,2026-02-14,448.14
C0107,2025-06-23,19.67
C0107,2025-05-04,181.06
C0107,2025-09-30,474.51
C0108,2025-10-23,91.59
C0108,2026-03-11,161.56
C0109,2026-04-16,156.73
C0109,2025-06-09,241.92
C0109,2025-11-07,283.9
C0110,2025-08-10,155.31
C0110,2025-06-13,29.11
C0110,2025-09-30,249.18
C0110,2026-03-15,409.09
C0110,2025-09-01,233.49
C0110,2026-01-18,86.72
C0110,2026-02-27,347.94
C0110,2025-11-24,303.61
C0110,2026-04-25,17.98
C0110,2025-06-16,336.11
C0110,2025-08-17,350.98
C0110,2025-12-01,239.63
C0110,2026-04-16,205.87
C0110,2026-02-07,147.81
C0110,2026-03-22,237.67
C0110,2026-04-02,337.68
C0110,2026-03-09,242.54
C0111,2025-12-30,242.02
C0111,2025-05-25,187.5
C0111,2025-05-09,190.5
C0111,2025-12-17,74.79
C0111,2025-08-01,75.46
C0111,2025-07-01,241.16
C0111,2025-12-05,458.58
C0111,2025-05-27,170.01
C0111,2025-05-03,107.98
C0111,2025-09-27,413.99
C0111,2025-06-16,147.98
C0111,2026-01-07,202.81
C0111,2025-07-08,326.19
C0111,2025-05-11,487.56
C0111,2026-04-18,423.55
C0111,2025-07-03,69.88
C0112,2026-02-20,110.18
C0112,2025-12-08,382.03
C0112,2025-08-22,166.27
C0112,2026-04-29,371.28
C0112,2025-11-06,345.97
C0113,2025-11-11,306.36
C0113,2026-02-13,392.09
C0113,2025-11-28,127.33
C0113,2025-12-27,407.42
C0113,2025-06-24,264.11
C0113,2025-06-27,309.14
C0113,2025-11-13,350.7
C0113,2026-02-01,141.14
C0113,2025-12-27,218.4
C0113,2025-09-13,449.97
C0113,2025-11-21,102.72
C0113,2026-04-21,182.27
C0114,2025-06-01,209.24
C0114,2025-12-10,314.46
C0114,2026-01-15,270.9
C0114,2025-09-11,138.18
C0114,2026-04-15,44.32
C0114,2025-07-12,401.48
C0114,2025-05-10,378.43
C0114,2025-07-17,476.38
C0114,2025-12-07,245.56
C0114,2026-02-15,255.29
C0114,2025-06-28,354.86
C0114,2025-06-14,349.43
C0114,2025-10-16,150.32
C0114,2026-03-13,129.2
C0114,2025-10-22,494.77
C0114,2025-09-05,274.02
C0114,2025-09-28,433.11
C0114,2025-06-07,203.46
C0115,2026-04-29,55.71
C0115,2026-04-12,314.91
C0115,2025-08-20,217.06
C0115,2026-03-06,467.36
C0115,2026-02-03,143.59
C0115,2025-06-13,279.9
C0115,2026-04-29,331.24
C0115,2026-04-12,314.52
C0115,2025-10-10,383.37
C0115,2025-11-23,266.42
C0115,2026-03-29,197.98
C0115,2026-02-27,240.99
C0115,2025-06-16,463.37
C0115,2025-07-16,89.7
C0115,2025-08-04,340.04
C0115,2025-08-14,355.9
C0115,2025-07-06,419.0
C0116,2026-03-17,318.45
C0116,2025-05-25,302.81
C0117,2025-10-18,199.61
C0117,2025-09-23,185.69
C0117,2025-08-06,235.92
C0117,2025-08-16,163.58
C0117,2025-09-26,215.79
C0117,2026-03-28,93.59
C0117,2026-02-12,370.81
C0117,2025-05-09,357.09
C0117,2025-12-11,383.9
C0117,2025-09-24,320.65
C0118,2025-07-10,260.97
C0118,2025-05-11,269.49
C0118,2026-04-01,21.1
C0118,2026-01-17,73.14
C0118,2025-05-16,117.33
C0118,2025-07-26,375.29
C0118,2026-01-06,332.43
C0118,2025-06-15,275.62
C0118,2025-08-20,348.89
C0118,2025-08-28,81.95
C0118,2025-05-05,493.25
C0118,2025-06-15,27.72
C0118,2025-07-01,265.05
C0118,2025-08-19,76.9
C0118,2025-06-12,325.51
C0118,2026-01-07,28.12
C0118,2025-10-23,260.36
C0119,2025-10-30,290.58
C0119,2026-04-12,421.93
C0119,2025-07-27,87.6
C0119,2025-10-16,152.31
C0119,2026-01-28,276.75
C0119,2025-11-27,363.94
C0119,2025-05-30,107.58
C0119,2026-02-18,140.69
C0119,2025-07-21,224.79
C0119,2025-08-17,330.71
C0119,2025-11-02,319.51
C0119,2026-03-23,254.38
C0119,2026-04-15,365.43
C0119,2025-12-07,276.18
C0119,2026-01-20,333.88
C0119,2025-05-16,474.79
C0119,2025-10-17,72.99
C0120,2026-01-16,108.19
C0120,2025-06-12,421.16
C0120,2026-03-09,413.49
C0120,2026-04-28,401.6
C0120,2026-03-03,421.73
C0120,2025-06-21,379.91
C0120,2026-02-22,301.68
C0121,2025-09-06,165.97
C0121,2025-06-16,33.77
C0122,2025-06-29,144.1
C0122,2026-04-18,477.18
C0122,2025-12-11,118.07
C0122,2025-07-28,297.68
C0122,2025-12-28,117.79
C0122,2026-02-25,431.03
C0122,2025-06-14,263.73
C0122,2025-10-04,199.0
C0122,2025-09-09,337.89
C0122,2025-11-18,145.83
C0122,2025-05-17,455.69
C0122,2026-01-31,178.58
C0122,2025-10-13,193.75
C0122,2025-08-26,398.54
C0122,2025-11-14,322.24
C0122,2025-05-12,471.08
C0122,2026-02-22,96.21
C0122,2025-08-27,419.12
C0123,2025-08-17,119.0
C0123,2025-06-07,231.5
C0123,2026-03-29,290.82
C0123,2026-01-29,338.84
C0123,2025-07-08,398.34
C0123,2026-03-08,323.72
C0123,2025-12-27,36.69
C0123,2026-04-18,394.46
C0123,2025-12-14,211.11
C0123,2025-12-23,391.97
C0123,2026-04-26,220.64
C0123,2025-11-08,471.8
C0123,2025-12-29,131.3
C0123,2026-01-24,255.82
C0124,2026-02-04,86.92
C0124,2025-07-25,67.73
C0124,2025-06-15,315.29
C0124,2026-02-26,328.36
C0124,2025-12-27,123.72
C0124,2025-12-01,463.03
C0124,2026-02-22,237.21
C0124,2025-09-01,389.94
C0124,2025-10-09,396.37
C0124,2025-10-02,491.01
C0125,2025-07-10,489.88
C0125,2026-04-26,152.8
C0125,2025-07-12,112.19
C0126,2026-01-29,437.04
C0126,2026-03-20,430.61
C0126,2025-08-10,237.58
C0126,2025-10-15,344.99
C0126,2026-01-15,112.55
C0126,2026-01-16,111.15
C0126,2025-07-04,114.7
C0126,2025-05-22,108.74
C0126,2026-04-05,294.71
C0126,2026-04-10,57.73
C0126,2026-02-11,62.74
C0126,2026-03-26,303.18
C0126,2026-04-20,465.33
C0126,2026-01-07,380.36
C0126,2026-03-26,290.65
C0126,2025-06-09,167.15
C0126,2025-10-27,373.82
C0127,2025-11-16,76.06
C0127,2026-03-12,49.2
C0127,2025-08-21,261.95
C0127,2025-05-08,325.04
C0128,2025-06-28,104.35
C0128,2026-04-05,366.55
C0128,2025-10-16,467.25
C0128,2026-03-13,99.24
C0128,2025-10-23,194.32
C0128,2026-03-06,229.85
C0128,2026-03-18,390.63
C0128,2026-04-28,262.22
C0128,2026-02-08,95.49
C0129,2025-08-07,105.33
C0129,2025-06-17,239.08
C0129,2025-10-06,296.98
C0129,2025-05-20,440.27
C0129,2025-09-12,371.49
C0129,2025-12-15,292.12
C0129,2025-12-06,438.18
C0129,2026-01-07,202.52
C0129,2025-12-13,338.51
C0130,2025-05-11,30.44
C0130,2025-07-01,341.8
C0130,2026-02-21,312.97
C0130,2025-10-16,26.54
C0130,2026-04-08,482.74
C0130,2025-06-16,160.42
C0130,2025-08-11,105.49
C0130,2026-03-04,137.64
C0130,2026-03-15,15.99
C0130,2025-08-10,497.64
C0130,2026-02-14,163.35
C0130,2025-08-07,44.25
C0130,2025-05-17,119.83
C0130,2025-06-11,486.63
C0130,2025-08-23,233.76
C0130,2026-04-08,405.8
C0130,2026-04-27,226.8
C0130,2025-08-07,62.68
C0130,2026-03-18,231.98
C0131,2025-06-20,493.54
C0132,2025-07-16,163.43
C0132,2026-02-19,307.73
C0132,2025-08-20,122.07
C0132,2025-12-03,485.65
C0132,2025-09-18,405.08
C0132,2026-03-31,434.09
C0132,2025-05-31,287.12
C0132,2025-12-18,173.79
C0132,2025-10-12,269.17
C0132,2025-07-25,465.89
C0133,2026-04-17,322.21
C0133,2025-06-23,103.56
C0134,2025-06-05,334.27
C0134,2025-11-11,86.79
C0134,2025-09-20,457.34
C0134,2025-07-11,163.45
C0134,2026-01-29,487.1
C0134,2025-08-30,84.99
C0134,2025-12-27,278.15
C0134,2025-08-29,127.35
C0134,2026-02-25,147.39
C0134,2025-07-16,426.0
C0134,2025-09-15,91.39
C0134,2025-11-07,196.66
C0134,2025-12-14,332.74
C0134,2025-10-21,284.01
C0134,2025-10-26,489.31
C0134,2025-12-14,372.52
C0135,2025-08-26,59.16
C0135,2025-07-28,369.55
C0135,2026-04-29,63.58
C0135,2025-08-27,99.17
C0135,2025-12-22,476.76
C0135,2026-02-20,425.41
C0135,2025-10-18,81.42
C0135,2026-03-15,56.16
C0135,2025-11-24,437.62
C0135,2025-12-11,141.97
C0135,2025-09-20,98.2
C0135,2025-06-02,197.14
C0135,2025-07-18,203.3
C0135,2025-12-20,401.72
C0135,2026-01-12,93.33
C0136,2025-06-11,207.4
C0136,2025-08-11,109.63
C0137,2026-02-24,133.59
C0137,2025-09-26,63.37
C0137,2025-05-28,113.53
C0137,2026-04-30,344.09
C0137,2025-06-07,39.39
C0137,2025-11-18,91.15
C0137,2026-02-20,204.3
C0137,2025-06-05,402.69
C0137,2025-10-28,284.09
C0137,2025-12-14,122.81
C0137,2026-01-21,368.2
C0137,2026-04-05,432.77
C0137,2025-07-10,180.01
C0137,2026-01-19,376.41
C0137,2025-05-09,236.7
C0137,2025-07-08,462.68
C0137,2026-02-26,41.41
C0137,2026-04-28,493.83
C0138,2025-06-11,345.0
C0138,2025-12-24,259.56
C0138,2025-06-18,218.56
C0138,2026-01-21,454.31
C0138,2025-10-21,366.04
C0138,2025-10-31,399.26
C0139,2026-02-25,366.58
C0139,2025-07-10,412.38
C0139,2025-09-12,408.5
C0139,2025-11-26,31.29
C0139,2025-10-11,499.23
C0139,2026-01-30,82.09
C0139,2025-08-13,29.35
C0140,2025-07-08,43.4
C0140,2025-06-02,108.48
C0140,2025-12-29,24.34
C0140,2025-12-11,169.85
C0140,2025-07-03,341.4
C0140,2025-09-21,462.11
C0140,2025-09-20,182.24
C0140,2025-06-01,243.87
C0141,2025-12-17,168.25
C0141,2025-11-28,169.28
C0141,2025-07-20,51.31
C0141,2025-10-19,140.44
C0141,2025-06-05,156.34
C0141,2025-11-29,52.17
C0141,2025-07-18,161.52
C0141,2025-08-11,478.31
C0141,2025-09-07,87.71
C0141,2026-02-10,354.22
C0141,2026-01-08,137.61
C0141,2025-08-10,196.89
C0141,2025-10-27,78.68
C0141,2025-05-16,335.45
C0141,2026-03-05,437.97
C0141,2026-03-13,209.72
C0141,2025-10-26,77.51
C0141,2026-02-23,149.5
C0142,2025-06-23,112.21
C0142,2025-12-03,418.87
C0142,2025-09-15,316.23
C0142,2025-05-21,376.81
C0142,2025-10-18,132.4
C0142,2025-05-03,429.47
C0142,2025-05-29,359.71
C0142,2025-10-21,159.46
C0142,2025-10-02,326.75
C0142,2025-07-09,479.48
C0143,2025-06-21,497.05
C0143,2026-01-25,273.83
C0143,2026-04-12,309.53
C0144,2026-03-31,409.1
C0144,2026-03-14,113.13
C0144,2025-11-20,64.53
C0145,2025-10-11,20.23
C0145,2026-03-24,316.46
C0145,2025-06-10,157.34
C0145,2025-08-26,158.13
C0145,2025-09-28,368.08
C0145,2026-03-14,111.41
C0145,2025-10-18,291.33
C0145,2026-04-28,403.4
C0145,2026-01-27,428.79
C0145,2025-05-14,466.78
C0145,2025-08-06,389.31
C0145,2025-07-30,474.69
C0145,2026-02-03,491.33
C0146,2025-07-06,130.38
C0146,2025-07-26,157.06
C0146,2025-12-21,308.46
C0146,2025-10-05,164.32
C0146,2026-01-13,314.31
C0146,2025-12-28,260.51
C0147,2026-02-27,225.48
C0147,2025-10-16,483.43
C0147,2026-03-10,397.76
C0147,2025-06-06,383.2
C0147,2025-09-17,456.31
C0147,2025-07-12,151.2
C0147,2026-02-26,226.36
C0147,2026-04-10,325.11
C0147,2026-01-14,174.23
C0147,2025-12-11,468.48
C0147,2025-05-19,423.24
C0147,2026-05-02,86.74
C0147,2025-10-01,90.41
C0148,2026-04-13,28.25
C0148,2025-08-24,497.6
C0148,2025-12-10,332.58
C0148,2025-05-13,66.32
C0148,2025-06-15,433.59
C0148,2025-07-12,43.91
C0148,2026-04-09,182.56
C0148,2025-05-24,465.11
C0148,2025-06-06,203.12
C0148,2025-08-12,386.16
C0148,2025-07-22,354.36
C0148,2025-11-15,177.86
C0148,2025-07-15,493.86
C0148,2025-11-28,412.59
C0148,2025-10-22,394.25
C0149,2025-12-17,95.94
C0149,2025-06-05,17.6
C0149,2025-08-16,174.23
C0149,2025-11-13,406.35
C0149,2026-03-17,271.63
C0149,2025-11-28,367.7
C0149,2026-02-13,299.23
C0149,2025-11-24,165.06
C0149,2025-05-16,409.03
C0150,2025-07-02,17.31
C0150,2025-12-01,418.62
C0150,2026-01-23,373.83
C0150,2025-07-18,434.09
C0151,2025-05-22,84.99
C0151,2025-09-01,388.44
C0151,2025-05-28,68.39
C0151,2025-09-22,358.77
C0151,2025-08-11,275.77
C0152,2026-02-15,364.43
C0152,2026-02-10,390.08
C0152,2025-09-25,144.24
C0152,2025-06-19,492.72
C0152,2026-03-05,457.05
C0152,2025-07-30,324.37
C0152,2026-03-31,179.59
C0152,2026-04-03,262.31
C0152,2025-09-29,482.72
C0152,2025-10-11,14.43
C0152,2025-07-06,275.43
C0152,2026-02-28,125.3
C0152,2025-10-30,200.69
C0152,2025-11-01,301.88
C0152,2025-10-14,312.23
C0152,2026-02-02,377.92
C0152,2026-03-26,157.92
C0153,2025-05-15,257.94
C0153,2026-03-18,311.57
C0153,2025-06-07,110.36
C0154,2025-05-31,440.54
C0154,2025-09-21,17.59
C0154,2026-01-30,144.15
C0154,2026-03-07,490.22
C0154,2026-01-12,451.71
C0154,2025-05-22,441.83
C0154,2025-10-17,137.69
C0154,2025-11-29,117.58
C0154,2026-01-10,161.58
C0154,2025-10-04,62.56
C0154,2025-11-01,88.34
C0154,2025-12-09,491.6
C0154,2025-06-17,261.23
C0154,2025-09-23,441.87
C0154,2026-01-13,442.3
C0154,2025-12-20,365.7
C0154,2026-03-30,488.92
C0155,2025-08-15,427.63
C0155,2026-01-17,119.97
C0155,2025-06-20,360.43
C0155,2025-11-29,155.14
C0155,2025-09-01,142.4
C0155,2025-06-10,352.0
C0155,2026-02-26,378.18
C0156,2025-06-28,62.88
C0156,2025-10-09,392.39
C0156,2025-07-10,75.84
C0156,2025-07-19,230.8
C0157,2025-10-09,402.05
C0157,2026-01-02,189.11
C0157,2025-05-14,111.33
C0157,2026-01-02,271.96
C0157,2026-02-16,423.07
C0157,2026-03-23,177.86
C0157,2025-12-04,168.72
C0158,2026-04-01,122.92
C0158,2025-09-09,281.4
C0158,2025-07-24,183.71
C0158,2025-05-17,438.17
C0158,2026-01-26,82.52
C0158,2026-04-13,441.65
C0158,2025-09-23,453.55
C0158,2025-09-26,308.49
C0158,2025-05-17,93.87
C0158,2025-08-17,379.14
C0158,2025-09-21,23.8
C0158,2025-05-12,468.61
C0158,2026-04-16,265.14
C0158,2026-04-08,217.71
C0158,2025-12-20,384.66
C0158,2025-12-06,185.54
C0159,2025-11-05,243.0
C0159,2025-08-06,379.19
C0159,2025-05-28,67.92
C0159,2026-02-20,184.98
C0159,2026-04-12,242.77
C0159,2026-03-30,154.22
C0159,2026-03-29,20.39
C0159,2026-04-03,479.11
C0159,2026-02-03,275.31
C0160,2026-04-23,221.47
C0160,2026-01-13,404.29
C0160,2025-08-26,451.34
C0160,2025-05-05,472.85
C0160,2025-08-11,261.79
C0160,2026-04-20,107.82
C0160,2026-01-23,477.27
C0160,2025-09-11,44.0
C0160,2025-11-29,185.86
C0160,2025-06-26,258.08
C0161,2025-05-12,389.9
C0161,2025-09-15,295.88
C0161,2026-03-16,298.36
C0161,2025-06-21,211.57
C0161,2026-01-10,106.14
C0161,2025-06-01,248.32
C0161,2025-10-21,35.11
C0161,2025-07-31,420.45
C0161,2025-06-05,347.52
C0161,2025-09-23,478.23
C0161,2025-05-05,162.38
C0161,2026-03-14,107.67
C0161,2026-02-01,18.56
C0161,2025-11-14,132.07
C0161,2025-06-02,327.19
C0161,2025-09-13,274.92
C0162,2025-11-19,94.66
C0162,2025-05-11,340.69
C0162,2025-12-15,182.16
C0162,2025-07-04,161.31
C0162,2025-12-15,41.02
C0162,2025-05-05,84.23
C0163,2026-04-02,156.73
C0163,2025-07-14,207.25
C0163,2025-08-10,307.93
C0163,2026-02-26,297.66
C0163,2026-02-07,428.65
C0163,2026-04-01,173.57
C0163,2025-10-07,477.94
C0163,2026-01-05,412.37
C0163,2025-05-21,13.61
C0163,2025-08-09,429.31
C0163,2025-08-05,55.9
C0163,2026-02-26,267.91
C0163,2026-02-21,433.69
C0163,2025-06-03,318.77
C0163,2026-02-01,86.08
C0163,2025-07-13,339.19
C0163,2026-02-05,473.8
C0163,2026-01-09,395.39
C0163,2026-01-11,211.92
C0164,2025-11-15,221.87
C0164,2025-05-11,91.19
C0164,2025-08-23,342.93
C0164,2025-09-05,138.93
C0164,2025-06-23,375.57
C0165,2025-10-02,273.54
C0165,2025-10-15,76.0
C0165,2025-11-14,131.64
C0165,2025-06-12,284.84
C0166,2026-04-20,454.6
C0166,2026-02-19,356.46
C0166,2026-03-09,88.47
C0166,2025-10-31,59.2
C0166,2026-02-11,146.27
C0167,2025-12-25,339.09
C0167,2026-02-23,422.72
C0167,2025-10-29,370.54
C0167,2026-01-06,157.45
C0167,2025-09-11,27.62
C0167,2025-07-18,262.55
C0167,2026-03-10,472.06
C0167,2025-07-10,270.14
C0167,2026-01-02,425.39
C0167,2025-12-02,158.4
C0167,2025-07-03,362.92
C0167,2025-08-26,182.56
C0167,2025-08-25,441.9
C0168,2025-05-13,188.68
C0168,2026-02-02,451.77
C0168,2025-09-19,305.14
C0168,2025-05-29,99.48
C0168,2025-11-20,263.66
C0168,2025-12-28,174.63
C0168,2025-07-04,464.51
C0168,2026-03-28,390.85
C0168,2025-06-26,15.94
C0168,2025-06-13,82.56
C0169,2026-02-12,303.9
C0169,2026-04-14,473.69
C0169,2025-07-26,252.96
C0169,2025-09-09,390.96
C0169,2025-11-16,299.11
C0169,2026-02-19,215.6
C0170,2026-03-11,108.61
C0170,2025-06-25,303.81
C0170,2026-03-26,247.55
C0170,2026-04-24,237.64
C0170,2025-11-16,434.36
C0170,2025-08-07,461.42
C0170,2025-12-03,361.33
C0170,2026-02-19,310.34
C0170,2026-03-16,452.74
C0170,2026-04-15,174.39
C0170,2025-09-06,397.82
C0170,2025-10-05,301.34
C0170,2025-08-20,89.23
C0170,2025-08-07,495.79
C0170,2026-03-03,36.08
C0171,2025-11-17,228.95
C0171,2025-06-13,217.49
C0171,2025-11-20,275.51
C0171,2025-08-27,320.5
C0171,2026-02-18,268.73
C0171,2025-11-03,75.19
C0171,2025-07-05,270.55
C0171,2025-05-27,444.95
C0171,2026-01-23,448.42
C0172,2026-03-01,423.81
C0172,2025-06-08,15.07
C0173,2026-02-14,399.86
C0173,2025-12-16,259.09
C0173,2025-07-04,419.59
C0173,2026-03-09,48.58
C0173,2025-05-22,319.34
C0173,2026-04-24,418.11
C0173,2025-09-08,384.54
C0173,2025-06-15,316.52
C0173,2025-07-27,449.47
C0173,2025-08-06,26.31
C0173,2025-05-07,15.87
C0173,2026-04-24,411.12
C0173,2026-03-04,68.54
C0173,2025-07-03,446.75
C0173,2025-08-22,384.12
C0173,2025-06-07,329.89
C0174,2025-06-10,166.57
C0174,2026-02-10,473.07
C0174,2025-10-28,454.0
C0174,2025-11-04,487.33
C0174,2026-01-25,298.44
C0174,2025-08-26,26.51
C0174,2026-02-18,91.05
C0174,2026-03-23,348.72
C0174,2025-11-02,48.76
C0174,2026-01-16,209.49
C0174,2025-09-22,139.63
C0174,2025-07-11,318.38
C0174,2025-06-12,301.05
C0174,2025-06-03,368.83
C0174,2025-10-30,388.75
C0174,2025-06-22,66.99
C0174,2025-12-09,365.11
C0174,2025-12-12,399.84
C0174,2025-05-08,246.82
C0175,2025-06-24,204.01
C0175,2026-01-30,407.14
C0175,2025-07-28,194.11
C0175,2025-10-15,461.1
C0175,2025-11-21,33.87
C0175,2025-07-16,449.43
C0175,2025-05-25,487.17
C0175,2025-10-11,53.55
C0176,2025-07-15,363.82
C0176,2025-05-04,380.05
C0176,2025-08-06,199.92
C0176,2025-05-05,56.91
C0176,2026-02-22,136.7
C0176,2025-11-25,309.69
C0176,2025-11-09,216.83
C0176,2026-02-02,14.76
C0176,2026-04-15,257.08
C0176,2025-09-04,304.85
C0176,2026-04-24,253.61
C0176,2025-11-28,153.75
C0176,2025-12-04,300.44
C0176,2025-06-06,270.6
C0176,2025-11-24,236.67
C0176,2025-12-06,389.67
C0176,2026-02-05,304.9
C0176,2025-07-17,472.1
C0177,2026-04-07,182.01
C0177,2026-04-30,240.05
C0177,2025-10-11,52.96
C0177,2025-11-18,477.73
C0177,2025-05-10,377.88
C0177,2025-12-29,72.46
C0177,2026-03-23,357.9
C0177,2025-09-25,470.26
C0177,2026-01-13,326.83
C0177,2025-07-24,128.37
C0177,2025-05-23,477.03
C0177,2025-08-01,291.77
C0177,2025-08-07,447.72
C0178,2026-03-18,385.84
C0178,2025-08-24,212.86
C0178,2025-10-27,382.61
C0178,2025-10-20,83.81
C0178,2025-06-04,191.61
C0178,2025-06-30,192.95
C0178,2025-06-30,478.7
C0179,2025-08-13,112.64
C0179,2025-12-19,22.52
C0179,2026-02-09,185.45
C0180,2025-08-28,90.67
C0180,2025-06-06,142.42
C0180,2026-03-21,356.43
C0180,2026-01-30,307.54
C0180,2025-11-07,247.18
C0180,2025-05-16,91.15
C0180,2026-01-08,35.45
C0180,2026-03-16,408.87
C0180,2026-03-31,239.59
C0180,2025-07-25,470.53
C0180,2025-09-14,102.25
C0180,2025-08-16,382.93
C0180,2025-10-23,316.47
C0180,2026-03-04,297.62
C0180,2025-06-01,410.05
C0180,2025-12-03,226.31
C0180,2025-05-12,264.56
C0180,2025-05-28,321.17
C0180,2025-08-27,317.75
C0181,2025-11-09,235.2
C0181,2026-04-26,112.43
C0181,2025-08-02,409.73
C0181,2026-03-22,206.74
C0181,2025-10-11,465.0
C0182,2025-07-14,373.15
C0182,2026-03-08,126.15
C0182,2025-12-15,299.04
C0182,2025-12-08,268.3
C0182,2025-06-20,214.58
C0182,2026-04-03,302.23
C0182,2026-04-06,208.71
C0182,2025-05-20,23.43
C0182,2025-05-31,38.83
C0182,2025-09-09,184.68
C0182,2025-07-01,30.44
C0182,2026-03-11,286.27
C0182,2026-04-03,270.93
C0182,2026-03-06,185.07
C0182,2025-12-19,68.82
C0183,2025-07-19,53.99
C0183,2025-12-01,136.58
C0183,2025-10-12,178.13
C0183,2025-10-05,405.99
C0183,2026-02-14,312.88
C0183,2026-01-08,229.98
C0183,2026-02-22,103.12
C0183,2025-10-11,116.86
C0183,2025-12-31,175.05
C0183,2025-08-08,134.88
C0183,2026-03-15,222.09
C0183,2025-07-22,135.02
C0184,2025-05-22,454.67
C0184,2025-05-20,119.61
C0184,2026-02-24,314.15
C0184,2025-06-04,246.18
C0184,2025-12-17,286.51
C0184,2026-01-01,245.18
C0184,2026-02-15,441.74
C0184,2025-07-12,124.36
C0184,2025-05-23,159.75
C0184,2025-12-21,33.1
C0184,2025-07-15,210.8
C0184,2026-04-24,237.4
C0184,2026-01-18,223.56
C0184,2025-11-09,154.8
C0184,2025-06-02,243.51
C0184,2026-04-27,161.94
C0184,2025-12-10,484.89
C0184,2026-02-27,145.8
C0185,2026-01-07,97.74
C0185,2025-06-05,439.87
C0185,2025-12-10,144.89
C0185,2025-06-14,347.96
C0185,2025-10-22,400.68
C0185,2025-05-20,268.75
C0185,2025-09-18,393.5
C0185,2025-12-09,157.08
C0185,2025-06-12,172.77
C0185,2026-01-30,293.47
C0185,2025-05-17,323.77
C0185,2026-04-18,100.32
C0185,2025-08-23,342.63
C0185,2025-09-14,25.07
C0185,2025-11-14,402.96
C0185,2025-10-29,349.99
C0185,2025-07-15,52.29
C0185,2025-12-22,425.99
C0185,2025-06-01,301.94
C0186,2025-06-15,180.85
C0186,2025-11-23,67.65
C0186,2025-07-13,91.13
C0186,2025-09-06,124.49
C0187,2025-08-27,129.64
C0187,2026-02-19,459.79
C0188,2026-04-10,211.3
C0188,2025-09-30,57.13
C0188,2025-10-01,162.29
C0188,2025-06-04,378.64
C0189,2026-01-16,101.08
C0190,2026-04-29,19.7
C0190,2025-07-22,22.57
C0190,2025-10-28,430.38
C0190,2025-08-30,200.41
C0190,2026-01-18,135.09
C0190,2026-01-18,489.38
C0190,2026-04-02,285.7
C0190,2026-01-26,121.37
C0190,2025-05-13,338.28
C0190,2026-01-20,205.07
C0190,2025-12-04,133.85
C0190,2026-03-14,150.06
C0191,2025-05-31,220.61
C0191,2025-10-21,122.12
C0191,2025-11-01,254.66
C0191,2025-08-17,264.38
C0191,2025-11-02,275.87
C0191,2025-10-28,298.99
C0191,2025-08-25,190.64
C0191,2026-04-06,231.36
C0191,2026-03-10,457.29
C0191,2026-01-02,429.39
C0191,2026-01-11,471.44
C0191,2026-01-10,233.26
C0191,2025-09-06,257.99
C0191,2026-03-02,395.48
C0191,2026-03-25,389.57
C0191,2026-02-22,60.45
C0191,2026-04-16,461.28
C0191,2025-12-03,94.15
C0192,2026-01-16,313.13
C0192,2026-02-20,303.54
C0192,2026-01-30,335.68
C0192,2026-01-27,260.47
C0193,2025-10-25,79.16
C0193,2026-03-10,457.63
C0193,2025-08-08,166.13
C0193,2026-03-11,134.0
C0193,2025-07-21,362.75
C0193,2025-11-16,443.81
C0193,2025-11-13,379.52
C0193,2025-11-09,323.68
C0193,2025-08-26,54.05
C0193,2025-09-15,67.56
C0194,2026-03-11,440.89
C0194,2026-03-16,11.03
C0194,2025-09-24,10.57
C0194,2025-06-30,481.25
C0194,2025-06-21,56.71
C0194,2025-11-10,332.53
C0194,2025-09-28,215.59
C0194,2025-06-10,337.41
